episode, time, episode_reward
85480, 585, -0.8249999999999194 
85490, 568, -0.6266666666665897 
85500, 599, -5.9999999999999165 
85510, 599, -5.9999999999999165 
85520, 587, -0.8483333333332528 
85530, 565, -0.5916666666665904 
85540, 599, -0.9883333333332498 
85550, 599, -5.9999999999999165 
85560, 516, -0.019999999999934737 
85570, 599, -5.9999999999999165 
85580, 599, -5.9999999999999165 
85590, 599, -5.9999999999999165 
85600, 551, -0.42833333333325996 
85610, 547, -0.3816666666665949 
85620, 591, -0.8949999999999187 
85630, 589, -0.8716666666665853 
85640, 581, -0.7783333333332543 
85650, 599, -5.9999999999999165 
85660, 576, -0.7199999999999216 
85670, 585, -0.8249999999999194 
85680, 576, -0.7199999999999216 
85690, 590, -0.883333333333252 
85700, 580, -0.7666666666665876 
85710, 586, -0.8366666666665861 
85720, 598, -0.976666666666584 
85730, 588, -0.8599999999999195 
85740, 590, -0.883333333333252 
85750, 595, -0.9416666666665847 
85760, 599, -5.9999999999999165 
85770, 576, -0.7199999999999216 
85780, 570, -0.6499999999999231 
85790, 573, -0.6849999999999223 
85800, 548, -0.3933333333332607 
85810, 599, -5.9999999999999165 
85820, 599, -5.9999999999999165 
85830, 590, -0.883333333333252 
85840, 553, -0.4516666666665934 
85850, 569, -0.6383333333332564 
85860, 581, -0.7783333333332543 
85870, 599, -5.9999999999999165 
85880, 594, -0.929999999999918 
85890, 599, -5.9999999999999165 
85900, 599, -5.9999999999999165 
85910, 599, -5.9999999999999165 
85920, 578, -0.7433333333332541 
85930, 564, -0.5799999999999237 
85940, 592, -0.9066666666665846 
85950, 581, -0.7783333333332543 
85960, 576, -0.7199999999999216 
85970, 590, -0.883333333333252 
85980, 599, -5.9999999999999165 
85990, 574, -0.696666666666589 
86000, 599, -5.9999999999999165 
86010, 592, -0.9066666666665846 
86020, 580, -0.7666666666665876 
86030, 568, -0.6266666666665897 
86040, 590, -0.883333333333252 
86050, 580, -0.7666666666665876 
86060, 587, -0.8483333333332528 
86070, 570, -0.6499999999999231 
86080, 599, -5.9999999999999165 
86090, 599, -5.9999999999999165 
86100, 599, -5.9999999999999165 
86110, 586, -0.8366666666665861 
86120, 594, -0.929999999999918 
86130, 582, -0.7899999999999201 
86140, 599, -5.9999999999999165 
86150, 586, -0.8366666666665861 
86160, 577, -0.7316666666665883 
86170, 579, -0.7549999999999208 
86180, 557, -0.49833333333325935 
86190, 598, -0.976666666666584 
86200, 578, -0.7433333333332541 
86210, 584, -0.8133333333332535 
86220, 559, -0.5216666666665919 
86230, 540, -0.29999999999992966 
86240, 565, -0.5916666666665904 
86250, 596, -0.9533333333332505 
86260, 566, -0.6033333333332571 
86270, 599, -5.9999999999999165 
86280, 583, -0.8016666666665868 
86290, 599, -5.9999999999999165 
86300, 599, -5.9999999999999165 
86310, 586, -0.8366666666665861 
86320, 577, -0.7316666666665883 
86330, 585, -0.8249999999999194 
86340, 557, -0.49833333333325935 
86350, 599, -5.9999999999999165 
86360, 549, -0.4049999999999274 
86370, 597, -0.9649999999999173 
86380, 599, -0.9883333333332498 
86390, 590, -0.883333333333252 
86400, 586, -0.8366666666665861 
86410, 582, -0.7899999999999201 
86420, 585, -0.8249999999999194 
86430, 584, -0.8133333333332535 
86440, 598, -0.976666666666584 
86450, 592, -0.9066666666665846 
86460, 593, -0.9183333333332513 
86470, 566, -0.6033333333332571 
86480, 570, -0.6499999999999231 
86490, 588, -0.8599999999999195 
86500, 577, -0.7316666666665883 
86510, 562, -0.5566666666665911 
86520, 551, -0.42833333333325996 
86530, 578, -0.7433333333332541 
86540, 589, -0.8716666666665853 
86550, 599, -5.9999999999999165 
86560, 583, -0.8016666666665868 
86570, 566, -0.6033333333332571 
86580, 573, -0.6849999999999223 
86590, 598, -0.976666666666584 
86600, 596, -0.9533333333332505 
86610, 564, -0.5799999999999237 
86620, 566, -0.6033333333332571 
86630, 562, -0.5566666666665911 
86640, 583, -0.8016666666665868 
86650, 589, -0.8716666666665853 
86660, 586, -0.8366666666665861 
86670, 593, -0.9183333333332513 
86680, 596, -0.9533333333332505 
86690, 578, -0.7433333333332541 
86700, 593, -0.9183333333332513 
86710, 553, -0.4516666666665934 
86720, 538, -0.27666666666659623 
86730, 598, -0.976666666666584 
86740, 593, -0.9183333333332513 
86750, 598, -0.976666666666584 
86760, 598, -0.976666666666584 
86770, 599, -5.9999999999999165 
86780, 591, -0.8949999999999187 
86790, 595, -0.9416666666665847 
86800, 571, -0.6616666666665889 
86810, 588, -0.8599999999999195 
86820, 560, -0.5333333333332586 
86830, 566, -0.6033333333332571 
86840, 599, -0.9883333333332498 
86850, 596, -0.9533333333332505 
86860, 588, -0.8599999999999195 
86870, 599, -5.9999999999999165 
86880, 577, -0.7316666666665883 
86890, 584, -0.8133333333332535 
86900, 599, -5.9999999999999165 
86910, 579, -0.7549999999999208 
86920, 581, -0.7783333333332543 
86930, 584, -0.8133333333332535 
86940, 591, -0.8949999999999187 
86950, 564, -0.5799999999999237 
86960, 584, -0.8133333333332535 
86970, 591, -0.8949999999999187 
86980, 599, -5.9999999999999165 
86990, 599, -5.9999999999999165 
87000, 571, -0.6616666666665889 
87010, 578, -0.7433333333332541 
87020, 590, -0.883333333333252 
87030, 587, -0.8483333333332528 
87040, 561, -0.5449999999999253 
87050, 579, -0.7549999999999208 
87060, 583, -0.8016666666665868 
87070, 589, -0.8716666666665853 
87080, 599, -5.9999999999999165 
87090, 599, -5.9999999999999165 
87100, 599, -5.9999999999999165 
87110, 560, -0.5333333333332586 
87120, 583, -0.8016666666665868 
87130, 554, -0.4633333333332601 
87140, 594, -0.929999999999918 
87150, 585, -0.8249999999999194 
87160, 571, -0.6616666666665889 
87170, 575, -0.7083333333332549 
87180, 569, -0.6383333333332564 
87190, 590, -0.883333333333252 
87200, 599, -5.9999999999999165 
87210, 580, -0.7666666666665876 
87220, 578, -0.7433333333332541 
87230, 583, -0.8016666666665868 
87240, 576, -0.7199999999999216 
87250, 590, -0.883333333333252 
87260, 546, -0.36999999999992816 
87270, 575, -0.7083333333332549 
87280, 599, -5.9999999999999165 
87290, 599, -5.9999999999999165 
87300, 574, -0.696666666666589 
87310, 585, -0.8249999999999194 
87320, 579, -0.7549999999999208 
87330, 574, -0.696666666666589 
87340, 576, -0.7199999999999216 
87350, 560, -0.5333333333332586 
87360, 599, -5.9999999999999165 
87370, 579, -0.7549999999999208 
87380, 575, -0.7083333333332549 
87390, 586, -0.8366666666665861 
87400, 599, -5.9999999999999165 
87410, 583, -0.8016666666665868 
87420, 579, -0.7549999999999208 
87430, 599, -5.9999999999999165 
87440, 573, -0.6849999999999223 
87450, 582, -0.7899999999999201 
87460, 599, -5.9999999999999165 
87470, 599, -5.9999999999999165 
87480, 549, -0.4049999999999274 
87490, 599, -5.9999999999999165 
87500, 580, -0.7666666666665876 
87510, 586, -0.8366666666665861 
87520, 579, -0.7549999999999208 
87530, 573, -0.6849999999999223 
87540, 585, -0.8249999999999194 
87550, 565, -0.5916666666665904 
87560, 568, -0.6266666666665897 
87570, 599, -5.9999999999999165 
87580, 573, -0.6849999999999223 
87590, 545, -0.35833333333326145 
87600, 580, -0.7666666666665876 
87610, 539, -0.28833333333326294 
87620, 554, -0.4633333333332601 
87630, 599, -5.9999999999999165 
87640, 590, -0.883333333333252 
87650, 547, -0.3816666666665949 
87660, 566, -0.6033333333332571 
87670, 589, -0.8716666666665853 
87680, 587, -0.8483333333332528 
87690, 592, -0.9066666666665846 
87700, 570, -0.6499999999999231 
87710, 581, -0.7783333333332543 
87720, 576, -0.7199999999999216 
87730, 591, -0.8949999999999187 
87740, 574, -0.696666666666589 
87750, 571, -0.6616666666665889 
87760, 569, -0.6383333333332564 
87770, 538, -0.27666666666659623 
87780, 579, -0.7549999999999208 
87790, 587, -0.8483333333332528 
87800, 594, -0.929999999999918 
87810, 542, -0.3233333333332622 
87820, 577, -0.7316666666665883 
87830, 588, -0.8599999999999195 
87840, 566, -0.6033333333332571 
87850, 571, -0.6616666666665889 
87860, 570, -0.6499999999999231 
87870, 568, -0.6266666666665897 
87880, 560, -0.5333333333332586 
87890, 599, -5.9999999999999165 
87900, 599, -5.9999999999999165 
87910, 572, -0.6733333333332556 
87920, 587, -0.8483333333332528 
87930, 586, -0.8366666666665861 
87940, 594, -0.929999999999918 
87950, 599, -5.9999999999999165 
87960, 582, -0.7899999999999201 
87970, 599, -5.9999999999999165 
87980, 573, -0.6849999999999223 
87990, 576, -0.7199999999999216 
88000, 599, -5.9999999999999165 
88010, 544, -0.34666666666659474 
88020, 562, -0.5566666666665911 
88030, 553, -0.4516666666665934 
88040, 569, -0.6383333333332564 
88050, 599, -5.9999999999999165 
88060, 546, -0.36999999999992816 
88070, 567, -0.6149999999999238 
88080, 591, -0.8949999999999187 
88090, 599, -5.9999999999999165 
88100, 599, -5.9999999999999165 
88110, 599, -5.9999999999999165 
88120, 571, -0.6616666666665889 
88130, 593, -0.9183333333332513 
88140, 568, -0.6266666666665897 
88150, 569, -0.6383333333332564 
88160, 583, -0.8016666666665868 
88170, 551, -0.42833333333325996 
88180, 583, -0.8016666666665868 
88190, 589, -0.8716666666665853 
88200, 581, -0.7783333333332543 
88210, 577, -0.7316666666665883 
88220, 586, -0.8366666666665861 
88230, 582, -0.7899999999999201 
88240, 581, -0.7783333333332543 
88250, 586, -0.8366666666665861 
88260, 582, -0.7899999999999201 
88270, 576, -0.7199999999999216 
88280, 588, -0.8599999999999195 
88290, 571, -0.6616666666665889 
88300, 572, -0.6733333333332556 
88310, 583, -0.8016666666665868 
88320, 560, -0.5333333333332586 
88330, 599, -5.9999999999999165 
88340, 586, -0.8366666666665861 
88350, 562, -0.5566666666665911 
88360, 561, -0.5449999999999253 
88370, 592, -0.9066666666665846 
88380, 599, -5.9999999999999165 
88390, 598, -0.976666666666584 
88400, 597, -0.9649999999999173 
88410, 575, -0.7083333333332549 
88420, 593, -0.9183333333332513 
88430, 599, -5.9999999999999165 
88440, 576, -0.7199999999999216 
88450, 599, -5.9999999999999165 
88460, 592, -0.9066666666665846 
88470, 576, -0.7199999999999216 
88480, 577, -0.7316666666665883 
88490, 597, -0.9649999999999173 
88500, 595, -0.9416666666665847 
88510, 574, -0.696666666666589 
88520, 599, -5.9999999999999165 
88530, 589, -0.8716666666665853 
88540, 580, -0.7666666666665876 
88550, 594, -0.929999999999918 
88560, 558, -0.5099999999999252 
88570, 591, -0.8949999999999187 
88580, 553, -0.4516666666665934 
88590, 599, -5.9999999999999165 
88600, 587, -0.8483333333332528 
88610, 591, -0.8949999999999187 
88620, 599, -0.9883333333332498 
88630, 599, -0.9883333333332498 
88640, 599, -5.9999999999999165 
88650, 599, -5.9999999999999165 
88660, 593, -0.9183333333332513 
88670, 599, -0.9883333333332498 
88680, 583, -0.8016666666665868 
88690, 569, -0.6383333333332564 
88700, 592, -0.9066666666665846 
88710, 599, -5.9999999999999165 
88720, 588, -0.8599999999999195 
88730, 592, -0.9066666666665846 
88740, 580, -0.7666666666665876 
88750, 583, -0.8016666666665868 
88760, 586, -0.8366666666665861 
88770, 585, -0.8249999999999194 
88780, 599, -0.9883333333332498 
88790, 599, -5.9999999999999165 
88800, 599, -5.9999999999999165 
88810, 576, -0.7199999999999216 
88820, 599, -5.9999999999999165 
88830, 586, -0.8366666666665861 
88840, 572, -0.6733333333332556 
88850, 599, -5.9999999999999165 
88860, 569, -0.6383333333332564 
88870, 592, -0.9066666666665846 
88880, 599, -5.9999999999999165 
88890, 599, -5.9999999999999165 
88900, 574, -0.696666666666589 
88910, 557, -0.49833333333325935 
88920, 591, -0.8949999999999187 
88930, 554, -0.4633333333332601 
88940, 599, -0.9883333333332498 
88950, 599, -5.9999999999999165 
88960, 599, -5.9999999999999165 
88970, 550, -0.41666666666659413 
88980, 579, -0.7549999999999208 
88990, 569, -0.6383333333332564 
89000, 599, -5.9999999999999165 
89010, 575, -0.7083333333332549 
89020, 564, -0.5799999999999237 
89030, 592, -0.9066666666665846 
89040, 595, -0.9416666666665847 
89050, 581, -0.7783333333332543 
89060, 566, -0.6033333333332571 
89070, 573, -0.6849999999999223 
89080, 599, -0.9883333333332498 
89090, 599, -5.9999999999999165 
89100, 576, -0.7199999999999216 
89110, 582, -0.7899999999999201 
89120, 598, -0.976666666666584 
89130, 595, -0.9416666666665847 
89140, 573, -0.6849999999999223 
89150, 573, -0.6849999999999223 
89160, 597, -0.9649999999999173 
89170, 597, -0.9649999999999173 
89180, 567, -0.6149999999999238 
89190, 572, -0.6733333333332556 
89200, 586, -0.8366666666665861 
89210, 599, -5.9999999999999165 
89220, 553, -0.4516666666665934 
89230, 594, -0.929999999999918 
89240, 580, -0.7666666666665876 
89250, 578, -0.7433333333332541 
89260, 563, -0.5683333333332579 
89270, 598, -0.976666666666584 
89280, 577, -0.7316666666665883 
89290, 599, -5.9999999999999165 
89300, 576, -0.7199999999999216 
89310, 559, -0.5216666666665919 
89320, 587, -0.8483333333332528 
89330, 599, -5.9999999999999165 
89340, 596, -0.9533333333332505 
89350, 567, -0.6149999999999238 
89360, 577, -0.7316666666665883 
89370, 586, -0.8366666666665861 
89380, 589, -0.8716666666665853 
89390, 599, -5.9999999999999165 
89400, 566, -0.6033333333332571 
89410, 576, -0.7199999999999216 
89420, 577, -0.7316666666665883 
89430, 587, -0.8483333333332528 
89440, 564, -0.5799999999999237 
89450, 582, -0.7899999999999201 
89460, 599, -5.9999999999999165 
89470, 582, -0.7899999999999201 
89480, 599, -5.9999999999999165 
89490, 590, -0.883333333333252 
89500, 599, -5.9999999999999165 
89510, 556, -0.48666666666659264 
89520, 587, -0.8483333333332528 
89530, 571, -0.6616666666665889 
89540, 584, -0.8133333333332535 
89550, 576, -0.7199999999999216 
89560, 586, -0.8366666666665861 
89570, 599, -5.9999999999999165 
89580, 582, -0.7899999999999201 
89590, 599, -5.9999999999999165 
89600, 599, -5.9999999999999165 
89610, 581, -0.7783333333332543 
89620, 599, -5.9999999999999165 
89630, 575, -0.7083333333332549 
89640, 582, -0.7899999999999201 
89650, 590, -0.883333333333252 
89660, 581, -0.7783333333332543 
89670, 589, -0.8716666666665853 
89680, 590, -0.883333333333252 
89690, 568, -0.6266666666665897 
89700, 594, -0.929999999999918 
89710, 580, -0.7666666666665876 
89720, 583, -0.8016666666665868 
89730, 592, -0.9066666666665846 
89740, 589, -0.8716666666665853 
89750, 569, -0.6383333333332564 
89760, 562, -0.5566666666665911 
89770, 563, -0.5683333333332579 
89780, 563, -0.5683333333332579 
89790, 592, -0.9066666666665846 
89800, 599, -5.9999999999999165 
89810, 582, -0.7899999999999201 
89820, 557, -0.49833333333325935 
89830, 573, -0.6849999999999223 
89840, 594, -0.929999999999918 
89850, 565, -0.5916666666665904 
89860, 594, -0.929999999999918 
89870, 584, -0.8133333333332535 
89880, 584, -0.8133333333332535 
89890, 586, -0.8366666666665861 
89900, 599, -5.9999999999999165 
89910, 573, -0.6849999999999223 
89920, 575, -0.7083333333332549 
89930, 567, -0.6149999999999238 
89940, 599, -5.9999999999999165 
89950, 574, -0.696666666666589 
89960, 577, -0.7316666666665883 
89970, 571, -0.6616666666665889 
89980, 543, -0.3349999999999289 
89990, 597, -0.9649999999999173 
90000, 573, -0.6849999999999223 
90010, 538, -0.27666666666659623 
90020, 558, -0.5099999999999252 
90030, 599, -5.9999999999999165 
90040, 599, -5.9999999999999165 
90050, 559, -0.5216666666665919 
90060, 550, -0.41666666666659413 
90070, 556, -0.48666666666659264 
90080, 573, -0.6849999999999223 
90090, 594, -0.929999999999918 
90100, 591, -0.8949999999999187 
90110, 579, -0.7549999999999208 
90120, 577, -0.7316666666665883 
90130, 599, -5.9999999999999165 
90140, 566, -0.6033333333332571 
90150, 579, -0.7549999999999208 
90160, 594, -0.929999999999918 
90170, 596, -0.9533333333332505 
90180, 599, -5.9999999999999165 
90190, 599, -5.9999999999999165 
90200, 599, -5.9999999999999165 
90210, 599, -5.9999999999999165 
90220, 555, -0.4749999999999259 
90230, 591, -0.8949999999999187 
90240, 579, -0.7549999999999208 
90250, 564, -0.5799999999999237 
90260, 599, -5.9999999999999165 
90270, 598, -0.976666666666584 
90280, 594, -0.929999999999918 
90290, 599, -5.9999999999999165 
90300, 578, -0.7433333333332541 
90310, 599, -5.9999999999999165 
90320, 563, -0.5683333333332579 
90330, 577, -0.7316666666665883 
90340, 599, -5.9999999999999165 
90350, 599, -5.9999999999999165 
90360, 547, -0.3816666666665949 
90370, 599, -5.9999999999999165 
90380, 590, -0.883333333333252 
90390, 582, -0.7899999999999201 
90400, 551, -0.42833333333325996 
90410, 588, -0.8599999999999195 
90420, 554, -0.4633333333332601 
90430, 599, -5.9999999999999165 
90440, 597, -0.9649999999999173 
90450, 594, -0.929999999999918 
90460, 592, -0.9066666666665846 
90470, 598, -0.976666666666584 
90480, 565, -0.5916666666665904 
90490, 591, -0.8949999999999187 
90500, 599, -5.9999999999999165 
90510, 579, -0.7549999999999208 
90520, 590, -0.883333333333252 
90530, 580, -0.7666666666665876 
90540, 598, -0.976666666666584 
90550, 565, -0.5916666666665904 
90560, 599, -5.9999999999999165 
90570, 559, -0.5216666666665919 
90580, 599, -5.9999999999999165 
90590, 569, -0.6383333333332564 
90600, 575, -0.7083333333332549 
90610, 599, -5.9999999999999165 
90620, 591, -0.8949999999999187 
90630, 557, -0.49833333333325935 
90640, 596, -0.9533333333332505 
90650, 599, -5.9999999999999165 
90660, 595, -0.9416666666665847 
90670, 599, -5.9999999999999165 
90680, 599, -5.9999999999999165 
90690, 582, -0.7899999999999201 
90700, 573, -0.6849999999999223 
90710, 560, -0.5333333333332586 
90720, 599, -5.9999999999999165 
90730, 543, -0.3349999999999289 
90740, 599, -5.9999999999999165 
90750, 586, -0.8366666666665861 
90760, 563, -0.5683333333332579 
90770, 566, -0.6033333333332571 
90780, 599, -5.9999999999999165 
90790, 595, -0.9416666666665847 
90800, 599, -0.9883333333332498 
90810, 559, -0.5216666666665919 
90820, 599, -0.9883333333332498 
90830, 599, -5.9999999999999165 
90840, 584, -0.8133333333332535 
90850, 587, -0.8483333333332528 
90860, 572, -0.6733333333332556 
90870, 558, -0.5099999999999252 
90880, 578, -0.7433333333332541 
90890, 599, -5.9999999999999165 
90900, 581, -0.7783333333332543 
90910, 593, -0.9183333333332513 
90920, 571, -0.6616666666665889 
90930, 548, -0.3933333333332607 
90940, 599, -5.9999999999999165 
90950, 578, -0.7433333333332541 
90960, 561, -0.5449999999999253 
90970, 599, -5.9999999999999165 
90980, 599, -5.9999999999999165 
90990, 575, -0.7083333333332549 
91000, 578, -0.7433333333332541 
91010, 561, -0.5449999999999253 
91020, 571, -0.6616666666665889 
91030, 554, -0.4633333333332601 
91040, 561, -0.5449999999999253 
91050, 585, -0.8249999999999194 
91060, 572, -0.6733333333332556 
91070, 599, -5.9999999999999165 
91080, 594, -0.929999999999918 
91090, 599, -5.9999999999999165 
91100, 568, -0.6266666666665897 
91110, 599, -5.9999999999999165 
91120, 571, -0.6616666666665889 
91130, 584, -0.8133333333332535 
91140, 581, -0.7783333333332543 
91150, 556, -0.48666666666659264 
91160, 596, -0.9533333333332505 
91170, 541, -0.3116666666665955 
91180, 567, -0.6149999999999238 
91190, 593, -0.9183333333332513 
91200, 599, -5.9999999999999165 
91210, 589, -0.8716666666665853 
91220, 582, -0.7899999999999201 
91230, 585, -0.8249999999999194 
91240, 581, -0.7783333333332543 
91250, 592, -0.9066666666665846 
91260, 599, -5.9999999999999165 
91270, 573, -0.6849999999999223 
91280, 599, -5.9999999999999165 
91290, 588, -0.8599999999999195 
91300, 591, -0.8949999999999187 
91310, 572, -0.6733333333332556 
91320, 575, -0.7083333333332549 
91330, 572, -0.6733333333332556 
91340, 566, -0.6033333333332571 
91350, 573, -0.6849999999999223 
91360, 583, -0.8016666666665868 
91370, 556, -0.48666666666659264 
91380, 583, -0.8016666666665868 
91390, 569, -0.6383333333332564 
91400, 591, -0.8949999999999187 
91410, 588, -0.8599999999999195 
91420, 574, -0.696666666666589 
91430, 592, -0.9066666666665846 
91440, 589, -0.8716666666665853 
91450, 558, -0.5099999999999252 
91460, 565, -0.5916666666665904 
91470, 599, -5.9999999999999165 
91480, 586, -0.8366666666665861 
91490, 599, -5.9999999999999165 
91500, 599, -5.9999999999999165 
91510, 593, -0.9183333333332513 
91520, 559, -0.5216666666665919 
91530, 594, -0.929999999999918 
91540, 578, -0.7433333333332541 
91550, 593, -0.9183333333332513 
91560, 594, -0.929999999999918 
91570, 599, -5.9999999999999165 
91580, 585, -0.8249999999999194 
91590, 599, -5.9999999999999165 
91600, 599, -5.9999999999999165 
91610, 597, -0.9649999999999173 
91620, 572, -0.6733333333332556 
91630, 590, -0.883333333333252 
91640, 594, -0.929999999999918 
91650, 599, -5.9999999999999165 
91660, 585, -0.8249999999999194 
91670, 584, -0.8133333333332535 
91680, 594, -0.929999999999918 
91690, 551, -0.42833333333325996 
91700, 599, -5.9999999999999165 
91710, 578, -0.7433333333332541 
91720, 598, -0.976666666666584 
91730, 599, -5.9999999999999165 
91740, 599, -5.9999999999999165 
91750, 571, -0.6616666666665889 
91760, 599, -5.9999999999999165 
91770, 566, -0.6033333333332571 
91780, 599, -5.9999999999999165 
91790, 578, -0.7433333333332541 
91800, 558, -0.5099999999999252 
91810, 580, -0.7666666666665876 
91820, 567, -0.6149999999999238 
91830, 576, -0.7199999999999216 
91840, 572, -0.6733333333332556 
91850, 589, -0.8716666666665853 
91860, 593, -0.9183333333332513 
91870, 565, -0.5916666666665904 
91880, 593, -0.9183333333332513 
91890, 597, -0.9649999999999173 
91900, 599, -5.9999999999999165 
91910, 565, -0.5916666666665904 
91920, 591, -0.8949999999999187 
91930, 578, -0.7433333333332541 
91940, 585, -0.8249999999999194 
91950, 576, -0.7199999999999216 
91960, 587, -0.8483333333332528 
91970, 595, -0.9416666666665847 
91980, 575, -0.7083333333332549 
91990, 554, -0.4633333333332601 
92000, 599, -5.9999999999999165 
92010, 563, -0.5683333333332579 
92020, 569, -0.6383333333332564 
92030, 593, -0.9183333333332513 
92040, 581, -0.7783333333332543 
92050, 565, -0.5916666666665904 
92060, 599, -5.9999999999999165 
92070, 599, -5.9999999999999165 
92080, 577, -0.7316666666665883 
92090, 570, -0.6499999999999231 
92100, 581, -0.7783333333332543 
92110, 597, -0.9649999999999173 
92120, 587, -0.8483333333332528 
92130, 593, -0.9183333333332513 
92140, 599, -5.9999999999999165 
92150, 583, -0.8016666666665868 
92160, 598, -0.976666666666584 
92170, 596, -0.9533333333332505 
92180, 560, -0.5333333333332586 
92190, 599, -5.9999999999999165 
92200, 599, -5.9999999999999165 
92210, 551, -0.42833333333325996 
92220, 592, -0.9066666666665846 
92230, 551, -0.42833333333325996 
92240, 591, -0.8949999999999187 
92250, 589, -0.8716666666665853 
92260, 597, -0.9649999999999173 
92270, 595, -0.9416666666665847 
92280, 599, -5.9999999999999165 
92290, 599, -5.9999999999999165 
92300, 582, -0.7899999999999201 
92310, 558, -0.5099999999999252 
92320, 570, -0.6499999999999231 
92330, 579, -0.7549999999999208 
92340, 563, -0.5683333333332579 
92350, 575, -0.7083333333332549 
92360, 569, -0.6383333333332564 
92370, 586, -0.8366666666665861 
92380, 585, -0.8249999999999194 
92390, 578, -0.7433333333332541 
92400, 588, -0.8599999999999195 
92410, 567, -0.6149999999999238 
92420, 564, -0.5799999999999237 
92430, 599, -5.9999999999999165 
92440, 571, -0.6616666666665889 
92450, 570, -0.6499999999999231 
92460, 578, -0.7433333333332541 
92470, 590, -0.883333333333252 
92480, 599, -5.9999999999999165 
92490, 587, -0.8483333333332528 
92500, 599, -5.9999999999999165 
92510, 551, -0.42833333333325996 
92520, 547, -0.3816666666665949 
92530, 543, -0.3349999999999289 
92540, 598, -0.976666666666584 
92550, 562, -0.5566666666665911 
92560, 583, -0.8016666666665868 
92570, 592, -0.9066666666665846 
92580, 583, -0.8016666666665868 
92590, 584, -0.8133333333332535 
92600, 569, -0.6383333333332564 
92610, 583, -0.8016666666665868 
92620, 578, -0.7433333333332541 
92630, 563, -0.5683333333332579 
92640, 583, -0.8016666666665868 
92650, 583, -0.8016666666665868 
92660, 588, -0.8599999999999195 
92670, 599, -5.9999999999999165 
92680, 599, -5.9999999999999165 
92690, 592, -0.9066666666665846 
92700, 599, -5.9999999999999165 
92710, 581, -0.7783333333332543 
92720, 598, -0.976666666666584 
92730, 560, -0.5333333333332586 
92740, 585, -0.8249999999999194 
92750, 599, -5.9999999999999165 
92760, 582, -0.7899999999999201 
92770, 582, -0.7899999999999201 
92780, 599, -5.9999999999999165 
92790, 576, -0.7199999999999216 
92800, 566, -0.6033333333332571 
92810, 555, -0.4749999999999259 
92820, 577, -0.7316666666665883 
92830, 582, -0.7899999999999201 
92840, 542, -0.3233333333332622 
92850, 570, -0.6499999999999231 
92860, 576, -0.7199999999999216 
92870, 584, -0.8133333333332535 
92880, 599, -5.9999999999999165 
92890, 596, -0.9533333333332505 
92900, 585, -0.8249999999999194 
92910, 575, -0.7083333333332549 
92920, 574, -0.696666666666589 
92930, 593, -0.9183333333332513 
92940, 534, -0.22999999999993026 
92950, 580, -0.7666666666665876 
92960, 583, -0.8016666666665868 
92970, 599, -5.9999999999999165 
92980, 599, -5.9999999999999165 
92990, 599, -5.9999999999999165 
93000, 599, -5.9999999999999165 
93010, 599, -5.9999999999999165 
93020, 567, -0.6149999999999238 
93030, 564, -0.5799999999999237 
93040, 570, -0.6499999999999231 
93050, 570, -0.6499999999999231 
93060, 584, -0.8133333333332535 
93070, 599, -5.9999999999999165 
93080, 588, -0.8599999999999195 
93090, 592, -0.9066666666665846 
93100, 599, -5.9999999999999165 
93110, 599, -5.9999999999999165 
93120, 572, -0.6733333333332556 
93130, 576, -0.7199999999999216 
93140, 599, -5.9999999999999165 
93150, 581, -0.7783333333332543 
93160, 584, -0.8133333333332535 
93170, 599, -5.9999999999999165 
93180, 543, -0.3349999999999289 
93190, 584, -0.8133333333332535 
93200, 586, -0.8366666666665861 
93210, 585, -0.8249999999999194 
93220, 559, -0.5216666666665919 
93230, 599, -5.9999999999999165 
93240, 548, -0.3933333333332607 
93250, 587, -0.8483333333332528 
93260, 569, -0.6383333333332564 
93270, 584, -0.8133333333332535 
93280, 594, -0.929999999999918 
93290, 599, -5.9999999999999165 
93300, 599, -5.9999999999999165 
93310, 594, -0.929999999999918 
93320, 584, -0.8133333333332535 
93330, 599, -5.9999999999999165 
93340, 599, -5.9999999999999165 
93350, 567, -0.6149999999999238 
93360, 580, -0.7666666666665876 
93370, 584, -0.8133333333332535 
93380, 598, -0.976666666666584 
93390, 587, -0.8483333333332528 
93400, 599, -5.9999999999999165 
93410, 572, -0.6733333333332556 
93420, 585, -0.8249999999999194 
93430, 555, -0.4749999999999259 
93440, 595, -0.9416666666665847 
93450, 599, -5.9999999999999165 
93460, 599, -5.9999999999999165 
93470, 588, -0.8599999999999195 
93480, 599, -5.9999999999999165 
93490, 581, -0.7783333333332543 
93500, 599, -5.9999999999999165 
93510, 559, -0.5216666666665919 
93520, 599, -5.9999999999999165 
93530, 569, -0.6383333333332564 
93540, 589, -0.8716666666665853 
93550, 584, -0.8133333333332535 
93560, 599, -5.9999999999999165 
93570, 587, -0.8483333333332528 
93580, 598, -0.976666666666584 
93590, 599, -5.9999999999999165 
93600, 598, -0.976666666666584 
93610, 588, -0.8599999999999195 
93620, 598, -0.976666666666584 
93630, 599, -5.9999999999999165 
93640, 599, -5.9999999999999165 
93650, 580, -0.7666666666665876 
93660, 551, -0.42833333333325996 
93670, 590, -0.883333333333252 
93680, 599, -5.9999999999999165 
93690, 599, -5.9999999999999165 
93700, 599, -0.9883333333332498 
93710, 561, -0.5449999999999253 
93720, 596, -0.9533333333332505 
93730, 599, -5.9999999999999165 
